Сыр домашний 4.0% жирности;113;17;4;1.5
Сыр домашний нежирный;86;18;0.6;1.5
Сыр дорогобужский;332;20;28;0
Сыр жемайчу;355.6;26;26.5;3.5
Сыр зеленый;355.6;26;26.5;3.5
Сыр камамбер;324;15.3;28.8;0.1
Сыр каунасский;355.6;26;26.5;3.5
Сыр костромской;343;25.6;26.1;0
Сыр латвийский;316;23.3;24.1;0
Сыр литовский;250;27.9;14.7;0
Сыр московский;355.6;26;26.5;3.5
Сыр мягкий;332;20;28;0
Сыр нямунас;355.6;26;26.5;3.5
Сыр осетинский;355.6;26;26.5;3.5
Сыр плавленный с наполнителем;257.3;16.8;11.2;23.8
Сыр плавленый;331;22;27;0
Сыр плавленый “белоснежка”;257;15.3;21;1.8
Сыр плавленый “золушка”;254;15.2;10.8;23.8
Сыр плавленый “медовый”;291;6.1;16.5;29.4
Сыр плавленый “мятный”;335;7.9;19.1;32.7
Сыр плавленый “сказка”;316;12.2;18;26.1
Сыр плавленый “сластена”;269;13;11.4;28.4
Сыр плавленый “чебурашка”;307.5;10.7;25;10.6
Сыр плавленый. “новый”;331;22;27;0
Сыр плавленый. “новый”. 30%;331;22;27;0
Сыр плавленый. “новый”. 40%;331;22;27;0
Сыр плавленый. колбасный копченый;275;21.2;19.4;3.7
Сыр плавленый. костромской;269;21.4;19.2;2.3
Сыр плавленый. латвийский;331;22;27;0
Сыр плавленый. российский;300;20.5;23;2.5
Сыр плавленый. советский;301.3;23;22.5;1.8
Сыр пошехонский;344;26;26.1;0
Сыр прибалтийский;207;29.8;9;0
Сыр рассольный;355.6;26;26.5;3.5
Сыр рокфор;335;20.5;27.5;0
Сыр российский;364;23.2;29.5;0
Сыр салдусский;355.6;26;26.5;3.5
Сыр советский;385;24.4;31.1;0
Сыр степной;355.6;26;26.5;3.5
Сыр сусанинский;315;23.8;23.9;0
Сыр тартуский;355.6;26;26.5;3.5
Сыр твердый;355.6;26;26.5;3.5
Сыр твердый. сыр земгальский;355.6;26;26.5;3.5
Сыр угличский;347;25.8;26.3;0
Сыр украинский;355.6;26;26.5;3.5
Сыр чеддер;380;23.5;30.8;0
Сыр швейцарский;391;24.6;31.6;0
Сыр шетский;355.6;26;26.5;3.5
Сыр эмментальский;372.4;28.7;28.5;0.3
Сыр эстонский;355.6;26;26.5;3.5
Сыр ярославский;350;26.2;26.6;0
Саго (крупа из крахмала);335.5;16;1;70
Макаронные изделия. высшего сорта. витаминизированные;337;10.4;1.1;69.7
Макаронные изделия. высшего сорта. молочные;309.1;10.4;1.1;68.7
Макаронные изделия. высшего сорта. яичные;342;11.3;2.1;69.6
Макароны из муки 1 сорта;333;11.2;1.6;68.4
Макароны из муки в/с;338;11;1.3;70.5
Гречневая мука;353;13.6;1.2;71.9
Кукурузная мука;331;7.2;1.5;72.1
Мука высшего сорта из мыгких сортов пшеницы;334;10.3;1.1;70.6
Мука диетическая рисовая;356;7.4;0.6;80.2
Мука из зародышей пшеницы;335;33.8;7.7;32.7
Мука соевая необезжиренная;385;36.5;18.6;17.9
Мука соевая обезжиренная;291;48.9;1;21.7
Мука соевая полуобезжиренная;334;43;9.5;19.1
Овсяная мука;369;13;6.8;64.9
Пшеничная мука. второго сорта;328.5;11.7;1.8;70.8
Пшеничная мука. высшего сорта;334;10.8;1.3;69.9
Пшеничная мука. высшего сорта. витаминизированная;327.5;10.3;0.9;74.2
Пшеничная мука. обойная;312;11.5;2.2;61.5
Пшеничная мука. первого сорта;329;11.1;1.5;67.8
Пшеничная мука. первого сорта. витаминизированная;328.6;10.6;1.3;73.2
Ржаная мука. обдирная;298;8.9;1.7;61.8
Ржаная мука. обойная;294;10.7;1.9;58.5
Ржаная мука. сеяная;305;6.9;1.4;66.3
Ячменная мука;264.8;10;1.6;56.1
Крахмал картофельный;313;0.1;0;78.2
Крахмал кукурузный;343;1;0.6;83.5
Крахмал кукурузный. модифицированный;328.9;1;0.6;85.2
Отруби пшеничные;165;16;3.8;16.6
Ванилин;0;0;0;0
Винный уксус (3%);9;0;0;0
Гвоздика;0;0;0;0
Горчица столовая;417.5;5;40;10
Дрожжи прессованные (*эргостерин);109;12.7;2.7;8.5
Каперсы консервированные;23;2.36;0.86;4.89
Кардамон;311;10.76;6.7;68.47
Корица;247;3.99;1.24;80.59
Лавровый лист;313;7.61;8.36;74.97
Лимонная кислота;0;0;0;0
Майонез «Провансаль»;629;2.8;67;3.7
Майонез столовый молочный;627;2.4;67;3.9
Маннит;370.9;0;0;98.9
Перец душистый;0;0;0;0
Перец молотый красный;318;12.01;17.27;56.63
Перец черный горошек;255;10.95;3.26;64.81
Перец черный молотый;255;10.95;3.26;64.81
Пищевая сода;0;0;0;0
Рассол соли;0;0;0;0
Сметанно-чесночная приправа;204.3;2.3;20.6;2.6
Соевый соус;50.66;6;0;6.66
Соль поваренная пищевая;0;0;0;0
Соус ткемали;417.5;5;40;10
Соус томатный острый;99;2.5;0;21.2
Соус Южный;417.5;5;40;10
Сумах;0;0;0;0
Тмин;333;19.77;14.59;49.9
Томатно-чесночная приправа;4.2;0.6;0;0.5
Томатные концентраты и соусы;28.2;1.2;0.1;6
Уксус 9%;11.3;0;0;3
Хмели-сунели;417.5;5;40;10
Цедра;15.8;0.9;0.1;3
Цедра апельсиновая;97;1.5;0.2;25
Цедра лимонная;47;1.5;0.3;16
Шафран;310;11.43;5.85;65.37
Абрикосы;44;0.9;0.1;9
Абрикосы сушеные без косточки (курага);232;5.2;0.3;51
Абрикосы сушеные с косточкой (урюк);242;5;0.4;53
Авокадо;28.2;1.2;0.1;6
Айва;48;0.6;0.5;9.6
Алыча;34;0.2;0.1;7.9
Ананас;52;0.3;0.1;11.8
Апельсин;43;0.9;0.2;8.1
Арбуз;27;0.6;0.1;5.8
Банан;96;1.5;0.5;21
Боярышник;52.5;0;0;14
Виноград сушеный (кишмиш);281;2.3;0.5;65.8
Вишня;52;0.8;0.2;10.6
Гранат;72;0.7;0.6;14.5
Грейпфрут;35;0.7;0.2;6.5
Груша;47;0.4;0.3;10.3
Груша сушеная;270;2.3;0.6;62.6
Дыня;35;0.6;0.3;7.4
Изюм;264.1;2.9;0.6;66
Инжир;54;0.7;0.2;12
Инжир сушеный;257;3.1;0.8;57.9
Ирга;45;0;0;12
Калина;26.3;0;0;7
Киви;47;0.8;0.4;8.1
Кишмиш;37.5;0;0;10
Лимон;34;0.9;0.1;3
Мандарин;38;0.8;0.2;7.5
Облепиха;82;1.2;5.4;5.7
Персик;45;0.9;0.1;9.5
Персик сушеный;254;3;0.4;57.7
Рябина садовая красная;50;1.4;0.2;8.9
Рябина черноплодная;55;1.5;0.2;10.9
Слива (садовая);49;0.8;0.3;9.6
Слива сушеная (чернослив);256;2.3;0.7;57.5
Смородина белая;42;0.5;0.2;8
Терн;54;1.5;0.3;9.4
Финики;292;2.5;0.5;69.2
Хурма;67;0.5;0.4;15.3
Цукаты;216.4;3;0;54.5
Черешня;52;1.1;0.4;10.6
Яблоки;47;0.4;0.4;9.8
Яблоки сушеные;253;2.2;0.1;59
Варенье из айвы;273;0.4;0.2;70.6
Варенье из груши;273;0.3;0.2;70.8
Варенье из клубники;285;0.3;0.1;74
Варенье из малины;273;0.6;0.2;70.4
Варенье из мандаринов;294;0.7;0.2;75.9
Варенье из персиков;258;0.5;0;66.8
Варенье из рябины черноплодной;387;0.4;0;74.8
Варенье из сливы;288;0.4;0.3;74.2
Варенье из яблок;265;0.4;0.3;68.2
Компот из абрикосов. Консервы;89;0.2;0;21.7
Компот из айвы. Консервы;82;0.4;0.3;19.7
Компот из вишни. Консервы;101;0.6;0.3;23.7
Компот из груш. Консервы;74;0.2;0.2;18.1
Компот из персиков. Консервы;88;0.3;0;21.6
Компот из черешни. Консервы;87;0.5;0.2;20.6
Компот из яблок. Консервы;93;0.2;0.2;22.3
Абрикосовое пюре;38.3;0.9;0.1;9
Абрикосы. консервированные (половинки или кусочки);38.3;0.9;0.1;9
Айва. консервированная (половинки или кусочки);42.9;0.6;0.5;9.6
Виноград маринованный;65.5;0.6;0.6;15.4
Вишня консервированная;44.8;0.8;0.2;10.6
Вишня маринованная;44.8;0.8;0.2;10.6
Груши консервированные;42.9;0.4;0.3;10.3
Джем из абрикосов;276;0.5;0;71.6
Джем мандариновый;276;0.3;0;71.8
Джем черносмородиновый;284;0.6;0.1;72.9
Киви подварка;243;0.4;0.2;58.9
Киви пюре;47;0.8;0.4;8.2
Персики консервированные (половинки или кусочки);40.1;0.9;0.1;9.5
Повидло морковное;282;0.5;0.4;65.8
Повидло яблочное;250;0.4;0;65
Подварка апельсиновая;268;0.4;0.1;66.3
Подварка морковная;271;0.5;0.4;65.8
Пюре яблочное;82;0.6;0.2;19
Сливы консервированные;41.9;0.8;0.3;9.6
Сливы маринованные;41.9;0.8;0.3;9.6
Яблоки в сиропе. Консервы;48;0.2;0.1;11.5
Барбарис;29.6;0;0;7.9
Брусника;46;0.7;0.5;8.2
Бузина;73;0.66;0.5;18.4
Визига сухая;28.2;1.2;0.1;6
Виноград;72;0.6;0.6;15.4
Водяника;0;0;0;0
Голубика;39;1;0.5;6.6
Ежевика;34;1.5;0.5;4.4
Жимолость;30;0;0;8
Земляника (садовая). клубника;41;0.8;0.4;7.5
Кизил;40.4;1;0;9.7
Клюква;28;0.5;0.2;3.7
Княженика;26.3;0;0;7
Костяника;0;0;0;0
Крыжовник;45;0.7;0.2;9.1
Лимонник;11.1;1;0;1.9
Малина;46;0.8;0.5;8.3
Мирабель;38.1;1;0.2;8.6
Можжевельник;116.3;0;0;31
Морошка;40;0.8;0.9;7.4
Мушмула;52.5;0;0;14
Смородина красная;43;0.6;0.2;7.7
Смородина черная;44;1;0.4;7.3
Черемуха;0;0;0;0
Черника;44;1.1;0.6;7.6
Шелковица;50.4;0.7;0;12.7
Шиповник;109;1.6;0.7;22.4
Шиповник сухой;284;3.4;1.4;48.3
